instant,date,season,year,mnth,hour,holiday,weekday,workingday,weather_condition,temperature,feels_like_temperature,humidity,windspeed,casual_users,registered_users,total_rentals,month,month_name,day,hour_category,day_type
14311,2012-08-24,Fall,2012,8,11,0,Friday,1,Mist,0.76,0.6818,0.48,0.1045,69,212,281,8,Aug,24,Pagi,Hari Kerja
14312,2012-08-24,Fall,2012,8,12,0,Friday,1,Mist,0.76,0.6818,0.45,0.0896,95,276,371,8,Aug,24,Siang,Hari Kerja
14313,2012-08-24,Fall,2012,8,13,0,Friday,1,Mist,0.8,0.7121,0.41,0.1045,79,272,351,8,Aug,24,Siang,Hari Kerja
14314,2012-08-24,Fall,2012,8,14,0,Friday,1,Clear,0.78,0.697,0.43,0.1045,109,229,338,8,Aug,24,Siang,Hari Kerja
14315,2012-08-24,Fall,2012,8,15,0,Friday,1,Mist,0.76,0.6818,0.48,0.1343,99,251,350,8,Aug,24,Siang,Hari Kerja
14316,2012-08-24,Fall,2012,8,16,0,Friday,1,Mist,0.76,0.6818,0.48,0.1343,101,414,515,8,Aug,24,Siang,Hari Kerja
14317,2012-08-24,Fall,2012,8,17,0,Friday,1,Mist,0.74,0.6667,0.51,0.2239,117,695,812,8,Aug,24,Siang,Hari Kerja
14318,2012-08-24,Fall,2012,8,18,0,Friday,1,Mist,0.72,0.6818,0.62,0.194,109,627,736,8,Aug,24,Malam,Hari Kerja
14319,2012-08-24,Fall,2012,8,19,0,Friday,1,Mist,0.72,0.6667,0.58,0.1642,106,430,536,8,Aug,24,Malam,Hari Kerja
14320,2012-08-24,Fall,2012,8,20,0,Friday,1,Mist,0.7,0.6515,0.65,0.2239,66,297,363,8,Aug,24,Malam,Hari Kerja
14321,2012-08-24,Fall,2012,8,21,0,Friday,1,Mist,0.7,0.6515,0.61,0.1642,58,248,306,8,Aug,24,Malam,Hari Kerja
14322,2012-08-24,Fall,2012,8,22,0,Friday,1,Mist,0.7,0.6515,0.61,0.0,42,209,251,8,Aug,24,Malam,Hari Kerja
14323,2012-08-24,Fall,2012,8,23,0,Friday,1,Mist,0.68,0.6364,0.69,0.0896,38,140,178,8,Aug,24,Malam,Hari Kerja
14324,2012-08-25,Fall,2012,8,0,0,Saturday,0,Mist,0.7,0.6515,0.61,0.0,21,114,135,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14325,2012-08-25,Fall,2012,8,1,0,Saturday,0,Mist,0.68,0.6364,0.69,0.0,15,100,115,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14326,2012-08-25,Fall,2012,8,2,0,Saturday,0,Mist,0.66,0.6212,0.74,0.0896,18,61,79,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14327,2012-08-25,Fall,2012,8,3,0,Saturday,0,Clear,0.66,0.6212,0.69,0.0896,7,31,38,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14328,2012-08-25,Fall,2012,8,4,0,Saturday,0,Mist,0.66,0.6212,0.69,0.1045,3,9,12,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14329,2012-08-25,Fall,2012,8,5,0,Saturday,0,Mist,0.64,0.6061,0.73,0.1642,4,10,14,8,Aug,25,Dini Hari,Hari Libur/Akhir Pekan
14330,2012-08-25,Fall,2012,8,6,0,Saturday,0,Mist,0.64,0.5909,0.78,0.1642,5,25,30,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14331,2012-08-25,Fall,2012,8,7,0,Saturday,0,Mist,0.64,0.5909,0.78,0.194,14,88,102,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14332,2012-08-25,Fall,2012,8,8,0,Saturday,0,Mist,0.66,0.6212,0.74,0.2537,29,133,162,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14333,2012-08-25,Fall,2012,8,9,0,Saturday,0,Mist,0.68,0.6364,0.69,0.2836,60,228,288,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14334,2012-08-25,Fall,2012,8,10,0,Saturday,0,Mist,0.7,0.6515,0.65,0.2985,148,294,442,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14335,2012-08-25,Fall,2012,8,11,0,Saturday,0,Mist,0.72,0.6818,0.62,0.2836,143,314,457,8,Aug,25,Pagi,Hari Libur/Akhir Pekan
14336,2012-08-25,Fall,2012,8,12,0,Saturday,0,Light Snow/Rain,0.72,0.6667,0.54,0.3881,217,367,584,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14337,2012-08-25,Fall,2012,8,13,0,Saturday,0,Mist,0.72,0.6667,0.51,0.3582,186,331,517,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14338,2012-08-25,Fall,2012,8,14,0,Saturday,0,Light Snow/Rain,0.66,0.6212,0.65,0.2537,150,332,482,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14339,2012-08-25,Fall,2012,8,15,0,Saturday,0,Mist,0.64,0.6061,0.73,0.3284,79,154,233,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14340,2012-08-25,Fall,2012,8,16,0,Saturday,0,Mist,0.66,0.6212,0.74,0.2985,174,260,434,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14341,2012-08-25,Fall,2012,8,17,0,Saturday,0,Mist,0.66,0.6212,0.74,0.3284,132,271,403,8,Aug,25,Siang,Hari Libur/Akhir Pekan
14342,2012-08-25,Fall,2012,8,18,0,Saturday,0,Mist,0.66,0.6212,0.69,0.4627,122,261,383,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14343,2012-08-25,Fall,2012,8,19,0,Saturday,0,Mist,0.64,0.5909,0.78,0.2985,97,257,354,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14344,2012-08-25,Fall,2012,8,20,0,Saturday,0,Light Snow/Rain,0.62,0.5758,0.83,0.2537,65,176,241,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14345,2012-08-25,Fall,2012,8,21,0,Saturday,0,Clear,0.62,0.5758,0.83,0.3582,60,148,208,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14346,2012-08-25,Fall,2012,8,22,0,Saturday,0,Clear,0.62,0.5758,0.83,0.3582,46,136,182,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14347,2012-08-25,Fall,2012,8,23,0,Saturday,0,Mist,0.62,0.5758,0.83,0.2537,34,124,158,8,Aug,25,Malam,Hari Libur/Akhir Pekan
14348,2012-08-26,Fall,2012,8,0,0,Sunday,0,Clear,0.64,0.5758,0.89,0.2537,23,111,134,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14349,2012-08-26,Fall,2012,8,1,0,Sunday,0,Clear,0.64,0.5758,0.89,0.194,18,116,134,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14350,2012-08-26,Fall,2012,8,2,0,Sunday,0,Mist,0.64,0.5758,0.89,0.2239,12,104,116,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14351,2012-08-26,Fall,2012,8,3,0,Sunday,0,Mist,0.64,0.5758,0.89,0.2537,11,42,53,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14352,2012-08-26,Fall,2012,8,4,0,Sunday,0,Mist,0.64,0.5758,0.89,0.194,5,11,16,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14353,2012-08-26,Fall,2012,8,5,0,Sunday,0,Clear,0.64,0.5758,0.89,0.194,3,13,16,8,Aug,26,Dini Hari,Hari Libur/Akhir Pekan
14354,2012-08-26,Fall,2012,8,6,0,Sunday,0,Clear,0.62,0.5606,0.88,0.2985,5,16,21,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14355,2012-08-26,Fall,2012,8,7,0,Sunday,0,Clear,0.64,0.5758,0.89,0.194,11,23,34,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14356,2012-08-26,Fall,2012,8,8,0,Sunday,0,Clear,0.68,0.6364,0.79,0.2836,21,112,133,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14357,2012-08-26,Fall,2012,8,9,0,Sunday,0,Clear,0.68,0.6364,0.79,0.2537,67,196,263,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14358,2012-08-26,Fall,2012,8,10,0,Sunday,0,Clear,0.74,0.697,0.66,0.3881,127,258,385,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14359,2012-08-26,Fall,2012,8,11,0,Sunday,0,Clear,0.74,0.697,0.66,0.3582,150,332,482,8,Aug,26,Pagi,Hari Libur/Akhir Pekan
14360,2012-08-26,Fall,2012,8,12,0,Sunday,0,Light Snow/Rain,0.72,0.697,0.74,0.3582,225,401,626,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14361,2012-08-26,Fall,2012,8,13,0,Sunday,0,Light Snow/Rain,0.66,0.6061,0.78,0.4179,166,375,541,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14362,2012-08-26,Fall,2012,8,14,0,Sunday,0,Clear,0.64,0.5758,0.89,0.1045,125,252,377,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14363,2012-08-26,Fall,2012,8,15,0,Sunday,0,Light Snow/Rain,0.64,0.5758,0.89,0.2836,132,259,391,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14364,2012-08-26,Fall,2012,8,16,0,Sunday,0,Light Snow/Rain,0.64,0.5758,0.89,0.2836,57,116,173,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14365,2012-08-26,Fall,2012,8,17,0,Sunday,0,Clear,0.64,0.5758,0.89,0.2239,61,172,233,8,Aug,26,Siang,Hari Libur/Akhir Pekan
14366,2012-08-26,Fall,2012,8,18,0,Sunday,0,Mist,0.64,0.5758,0.89,0.0896,77,187,264,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14367,2012-08-26,Fall,2012,8,19,0,Sunday,0,Mist,0.64,0.5758,0.89,0.1642,80,212,292,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14368,2012-08-26,Fall,2012,8,20,0,Sunday,0,Clear,0.64,0.5758,0.89,0.1642,40,171,211,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14369,2012-08-26,Fall,2012,8,21,0,Sunday,0,Clear,0.64,0.5758,0.83,0.1343,26,140,166,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14370,2012-08-26,Fall,2012,8,22,0,Sunday,0,Clear,0.62,0.5606,0.88,0.0896,20,94,114,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14371,2012-08-26,Fall,2012,8,23,0,Sunday,0,Clear,0.62,0.5758,0.83,0.0896,21,59,80,8,Aug,26,Malam,Hari Libur/Akhir Pekan
14372,2012-08-27,Fall,2012,8,0,0,Monday,1,Clear,0.62,0.5758,0.83,0.0,4,28,32,8,Aug,27,Dini Hari,Hari Kerja
14373,2012-08-27,Fall,2012,8,1,0,Monday,1,Clear,0.62,0.5606,0.88,0.0896,3,4,7,8,Aug,27,Dini Hari,Hari Kerja
14374,2012-08-27,Fall,2012,8,2,0,Monday,1,Clear,0.62,0.5606,0.88,0.1343,0,8,8,8,Aug,27,Dini Hari,Hari Kerja
14375,2012-08-27,Fall,2012,8,3,0,Monday,1,Clear,0.62,0.5606,0.88,0.0896,1,3,4,8,Aug,27,Dini Hari,Hari Kerja
14376,2012-08-27,Fall,2012,8,4,0,Monday,1,Clear,0.62,0.5758,0.83,0.0,1,11,12,8,Aug,27,Dini Hari,Hari Kerja
14377,2012-08-27,Fall,2012,8,5,0,Monday,1,Clear,0.62,0.5606,0.88,0.0,4,32,36,8,Aug,27,Dini Hari,Hari Kerja
14378,2012-08-27,Fall,2012,8,6,0,Monday,1,Clear,0.62,0.5606,0.88,0.0,4,141,145,8,Aug,27,Pagi,Hari Kerja
14379,2012-08-27,Fall,2012,8,7,0,Monday,1,Clear,0.66,0.6061,0.83,0.0,15,418,433,8,Aug,27,Pagi,Hari Kerja
14380,2012-08-27,Fall,2012,8,8,0,Monday,1,Clear,0.66,0.6061,0.83,0.0896,29,670,699,8,Aug,27,Pagi,Hari Kerja
14381,2012-08-27,Fall,2012,8,9,0,Monday,1,Clear,0.66,0.6061,0.83,0.1045,40,302,342,8,Aug,27,Pagi,Hari Kerja
14382,2012-08-27,Fall,2012,8,10,0,Monday,1,Clear,0.72,0.697,0.74,0.1343,63,143,206,8,Aug,27,Pagi,Hari Kerja
14383,2012-08-27,Fall,2012,8,11,0,Monday,1,Clear,0.74,0.697,0.66,0.194,47,182,229,8,Aug,27,Pagi,Hari Kerja
14384,2012-08-27,Fall,2012,8,12,0,Monday,1,Clear,0.76,0.7121,0.62,0.0,69,214,283,8,Aug,27,Siang,Hari Kerja
14385,2012-08-27,Fall,2012,8,13,0,Monday,1,Clear,0.76,0.7121,0.57,0.1642,77,211,288,8,Aug,27,Siang,Hari Kerja
14386,2012-08-27,Fall,2012,8,14,0,Monday,1,Clear,0.8,0.7424,0.49,0.0896,66,180,246,8,Aug,27,Siang,Hari Kerja
14387,2012-08-27,Fall,2012,8,15,0,Monday,1,Clear,0.8,0.7576,0.55,0.2985,77,205,282,8,Aug,27,Siang,Hari Kerja
14388,2012-08-27,Fall,2012,8,16,0,Monday,1,Clear,0.8,0.7576,0.55,0.2537,77,367,444,8,Aug,27,Siang,Hari Kerja
14389,2012-08-27,Fall,2012,8,17,0,Monday,1,Clear,0.8,0.7273,0.46,0.2239,101,744,845,8,Aug,27,Siang,Hari Kerja
14390,2012-08-27,Fall,2012,8,18,0,Monday,1,Clear,0.78,0.7121,0.52,0.2537,83,751,834,8,Aug,27,Malam,Hari Kerja
14391,2012-08-27,Fall,2012,8,19,0,Monday,1,Clear,0.74,0.697,0.7,0.2239,74,499,573,8,Aug,27,Malam,Hari Kerja
14392,2012-08-27,Fall,2012,8,20,0,Monday,1,Clear,0.74,0.697,0.7,0.194,50,366,416,8,Aug,27,Malam,Hari Kerja
14393,2012-08-27,Fall,2012,8,21,0,Monday,1,Clear,0.72,0.697,0.74,0.194,39,239,278,8,Aug,27,Malam,Hari Kerja
14394,2012-08-27,Fall,2012,8,22,0,Monday,1,Clear,0.7,0.6667,0.84,0.194,30,131,161,8,Aug,27,Malam,Hari Kerja
14395,2012-08-27,Fall,2012,8,23,0,Monday,1,Clear,0.7,0.6667,0.84,0.1642,35,79,114,8,Aug,27,Malam,Hari Kerja
14396,2012-08-28,Fall,2012,8,0,0,Tuesday,1,Clear,0.7,0.6667,0.84,0.2537,9,29,38,8,Aug,28,Dini Hari,Hari Kerja
14397,2012-08-28,Fall,2012,8,1,0,Tuesday,1,Clear,0.68,0.6364,0.89,0.194,4,17,21,8,Aug,28,Dini Hari,Hari Kerja
14398,2012-08-28,Fall,2012,8,2,0,Tuesday,1,Clear,0.68,0.6364,0.83,0.2537,2,13,15,8,Aug,28,Dini Hari,Hari Kerja
14399,2012-08-28,Fall,2012,8,3,0,Tuesday,1,Clear,0.66,0.5909,0.89,0.1343,0,4,4,8,Aug,28,Dini Hari,Hari Kerja
14400,2012-08-28,Fall,2012,8,4,0,Tuesday,1,Clear,0.66,0.6061,0.83,0.1343,2,6,8,8,Aug,28,Dini Hari,Hari Kerja
14401,2012-08-28,Fall,2012,8,5,0,Tuesday,1,Mist,0.66,0.6061,0.83,0.0896,3,39,42,8,Aug,28,Dini Hari,Hari Kerja
14402,2012-08-28,Fall,2012,8,6,0,Tuesday,1,Mist,0.66,0.5909,0.89,0.1045,3,144,147,8,Aug,28,Pagi,Hari Kerja
14403,2012-08-28,Fall,2012,8,7,0,Tuesday,1,Mist,0.66,0.6061,0.83,0.1045,14,255,269,8,Aug,28,Pagi,Hari Kerja
14404,2012-08-28,Fall,2012,8,8,0,Tuesday,1,Mist,0.66,0.6212,0.85,0.1045,25,668,693,8,Aug,28,Pagi,Hari Kerja
14405,2012-08-28,Fall,2012,8,9,0,Tuesday,1,Mist,0.7,0.6667,0.79,0.1642,44,351,395,8,Aug,28,Pagi,Hari Kerja
14406,2012-08-28,Fall,2012,8,10,0,Tuesday,1,Clear,0.74,0.6818,0.62,0.2537,39,165,204,8,Aug,28,Pagi,Hari Kerja
14407,2012-08-28,Fall,2012,8,11,0,Tuesday,1,Clear,0.78,0.7273,0.55,0.2537,47,171,218,8,Aug,28,Pagi,Hari Kerja
14408,2012-08-28,Fall,2012,8,12,0,Tuesday,1,Clear,0.8,0.7424,0.49,0.2836,56,241,297,8,Aug,28,Siang,Hari Kerja
14409,2012-08-28,Fall,2012,8,13,0,Tuesday,1,Clear,0.82,0.7424,0.43,0.2985,56,232,288,8,Aug,28,Siang,Hari Kerja
14410,2012-08-28,Fall,2012,8,14,0,Tuesday,1,Clear,0.84,0.7424,0.38,0.3284,72,179,251,8,Aug,28,Siang,Hari Kerja
14411,2012-08-28,Fall,2012,8,15,0,Tuesday,1,Clear,0.82,0.7273,0.34,0.2985,59,258,317,8,Aug,28,Siang,Hari Kerja
14412,2012-08-28,Fall,2012,8,16,0,Tuesday,1,Clear,0.82,0.7121,0.33,0.3284,84,396,480,8,Aug,28,Siang,Hari Kerja
14413,2012-08-28,Fall,2012,8,17,0,Tuesday,1,Clear,0.8,0.697,0.35,0.3881,90,774,864,8,Aug,28,Siang,Hari Kerja
14414,2012-08-28,Fall,2012,8,18,0,Tuesday,1,Clear,0.78,0.697,0.4,0.2537,82,736,818,8,Aug,28,Malam,Hari Kerja
14415,2012-08-28,Fall,2012,8,19,0,Tuesday,1,Clear,0.74,0.6667,0.45,0.1642,82,515,597,8,Aug,28,Malam,Hari Kerja
14416,2012-08-28,Fall,2012,8,20,0,Tuesday,1,Clear,0.72,0.6667,0.48,0.1045,87,348,435,8,Aug,28,Malam,Hari Kerja
14417,2012-08-28,Fall,2012,8,21,0,Tuesday,1,Clear,0.72,0.6667,0.48,0.0896,38,276,314,8,Aug,28,Malam,Hari Kerja
14418,2012-08-28,Fall,2012,8,22,0,Tuesday,1,Clear,0.7,0.6515,0.54,0.0,20,196,216,8,Aug,28,Malam,Hari Kerja
14419,2012-08-28,Fall,2012,8,23,0,Tuesday,1,Clear,0.68,0.6364,0.57,0.0,17,92,109,8,Aug,28,Malam,Hari Kerja
14420,2012-08-29,Fall,2012,8,0,0,Wednesday,1,Clear,0.66,0.6212,0.69,0.0,8,39,47,8,Aug,29,Dini Hari,Hari Kerja
14421,2012-08-29,Fall,2012,8,1,0,Wednesday,1,Clear,0.64,0.6061,0.69,0.1343,2,12,14,8,Aug,29,Dini Hari,Hari Kerja
14422,2012-08-29,Fall,2012,8,2,0,Wednesday,1,Clear,0.62,0.5909,0.73,0.1343,2,4,6,8,Aug,29,Dini Hari,Hari Kerja
14423,2012-08-29,Fall,2012,8,3,0,Wednesday,1,Clear,0.62,0.5909,0.73,0.1045,0,9,9,8,Aug,29,Dini Hari,Hari Kerja
14424,2012-08-29,Fall,2012,8,4,0,Wednesday,1,Clear,0.6,0.5909,0.73,0.2239,2,8,10,8,Aug,29,Dini Hari,Hari Kerja
14425,2012-08-29,Fall,2012,8,5,0,Wednesday,1,Clear,0.6,0.5909,0.73,0.194,3,37,40,8,Aug,29,Dini Hari,Hari Kerja
14426,2012-08-29,Fall,2012,8,6,0,Wednesday,1,Clear,0.6,0.5909,0.73,0.194,6,175,181,8,Aug,29,Pagi,Hari Kerja
14427,2012-08-29,Fall,2012,8,7,0,Wednesday,1,Clear,0.64,0.6061,0.65,0.0896,23,531,554,8,Aug,29,Pagi,Hari Kerja
14428,2012-08-29,Fall,2012,8,8,0,Wednesday,1,Clear,0.66,0.6212,0.61,0.1642,28,780,808,8,Aug,29,Pagi,Hari Kerja
14429,2012-08-29,Fall,2012,8,9,0,Wednesday,1,Clear,0.7,0.6515,0.51,0.194,40,308,348,8,Aug,29,Pagi,Hari Kerja
14430,2012-08-29,Fall,2012,8,10,0,Wednesday,1,Clear,0.72,0.6667,0.48,0.1642,34,144,178,8,Aug,29,Pagi,Hari Kerja
14431,2012-08-29,Fall,2012,8,11,0,Wednesday,1,Clear,0.72,0.6515,0.45,0.0,67,186,253,8,Aug,29,Pagi,Hari Kerja
14432,2012-08-29,Fall,2012,8,12,0,Wednesday,1,Clear,0.76,0.6818,0.4,0.0,79,281,360,8,Aug,29,Siang,Hari Kerja
14433,2012-08-29,Fall,2012,8,13,0,Wednesday,1,Clear,0.74,0.6667,0.42,0.0,68,232,300,8,Aug,29,Siang,Hari Kerja
14434,2012-08-29,Fall,2012,8,14,0,Wednesday,1,Clear,0.76,0.6818,0.4,0.0896,87,214,301,8,Aug,29,Siang,Hari Kerja
14435,2012-08-29,Fall,2012,8,15,0,Wednesday,1,Clear,0.76,0.6818,0.4,0.194,96,242,338,8,Aug,29,Siang,Hari Kerja
14436,2012-08-29,Fall,2012,8,16,0,Wednesday,1,Clear,0.76,0.6667,0.37,0.1343,104,389,493,8,Aug,29,Siang,Hari Kerja
14437,2012-08-29,Fall,2012,8,17,0,Wednesday,1,Clear,0.78,0.6818,0.35,0.2239,108,762,870,8,Aug,29,Siang,Hari Kerja
14438,2012-08-29,Fall,2012,8,18,0,Wednesday,1,Clear,0.74,0.6667,0.42,0.1642,119,693,812,8,Aug,29,Malam,Hari Kerja
14439,2012-08-29,Fall,2012,8,19,0,Wednesday,1,Clear,0.7,0.6515,0.54,0.194,120,523,643,8,Aug,29,Malam,Hari Kerja
14440,2012-08-29,Fall,2012,8,20,0,Wednesday,1,Clear,0.68,0.6364,0.57,0.0,49,378,427,8,Aug,29,Malam,Hari Kerja
14441,2012-08-29,Fall,2012,8,21,0,Wednesday,1,Clear,0.66,0.6212,0.54,0.1045,48,265,313,8,Aug,29,Malam,Hari Kerja
14442,2012-08-29,Fall,2012,8,22,0,Wednesday,1,Clear,0.66,0.6212,0.54,0.0,50,185,235,8,Aug,29,Malam,Hari Kerja
14443,2012-08-29,Fall,2012,8,23,0,Wednesday,1,Clear,0.66,0.6212,0.57,0.0,34,123,157,8,Aug,29,Malam,Hari Kerja
14444,2012-08-30,Fall,2012,8,0,0,Thursday,1,Clear,0.64,0.6061,0.69,0.0,14,51,65,8,Aug,30,Dini Hari,Hari Kerja
14445,2012-08-30,Fall,2012,8,1,0,Thursday,1,Clear,0.64,0.6061,0.65,0.0,6,17,23,8,Aug,30,Dini Hari,Hari Kerja
14446,2012-08-30,Fall,2012,8,2,0,Thursday,1,Clear,0.62,0.5909,0.73,0.0,3,14,17,8,Aug,30,Dini Hari,Hari Kerja
14447,2012-08-30,Fall,2012,8,3,0,Thursday,1,Clear,0.62,0.5909,0.73,0.0,0,5,5,8,Aug,30,Dini Hari,Hari Kerja
14448,2012-08-30,Fall,2012,8,4,0,Thursday,1,Clear,0.62,0.5909,0.73,0.0,4,4,8,8,Aug,30,Dini Hari,Hari Kerja
14449,2012-08-30,Fall,2012,8,5,0,Thursday,1,Clear,0.62,0.5909,0.73,0.0,2,33,35,8,Aug,30,Dini Hari,Hari Kerja
14450,2012-08-30,Fall,2012,8,6,0,Thursday,1,Clear,0.6,0.5606,0.83,0.1642,8,155,163,8,Aug,30,Pagi,Hari Kerja
14451,2012-08-30,Fall,2012,8,7,0,Thursday,1,Clear,0.64,0.6061,0.73,0.0,31,501,532,8,Aug,30,Pagi,Hari Kerja
14452,2012-08-30,Fall,2012,8,8,0,Thursday,1,Clear,0.66,0.6212,0.65,0.0,53,701,754,8,Aug,30,Pagi,Hari Kerja
14453,2012-08-30,Fall,2012,8,9,0,Thursday,1,Clear,0.7,0.6515,0.58,0.0,57,339,396,8,Aug,30,Pagi,Hari Kerja
14454,2012-08-30,Fall,2012,8,10,0,Thursday,1,Clear,0.72,0.6667,0.54,0.0,73,161,234,8,Aug,30,Pagi,Hari Kerja
14455,2012-08-30,Fall,2012,8,11,0,Thursday,1,Clear,0.76,0.6818,0.4,0.0896,85,191,276,8,Aug,30,Pagi,Hari Kerja
14456,2012-08-30,Fall,2012,8,12,0,Thursday,1,Clear,0.76,0.6818,0.45,0.1343,73,221,294,8,Aug,30,Siang,Hari Kerja
14457,2012-08-30,Fall,2012,8,13,0,Thursday,1,Clear,0.76,0.6818,0.48,0.1045,76,214,290,8,Aug,30,Siang,Hari Kerja
14458,2012-08-30,Fall,2012,8,14,0,Thursday,1,Clear,0.76,0.6818,0.48,0.1343,74,199,273,8,Aug,30,Siang,Hari Kerja
14459,2012-08-30,Fall,2012,8,15,0,Thursday,1,Clear,0.8,0.7273,0.46,0.1642,99,239,338,8,Aug,30,Siang,Hari Kerja
14460,2012-08-30,Fall,2012,8,16,0,Thursday,1,Clear,0.8,0.7273,0.43,0.1642,77,405,482,8,Aug,30,Siang,Hari Kerja
14461,2012-08-30,Fall,2012,8,17,0,Thursday,1,Clear,0.82,0.7273,0.34,0.2239,93,751,844,8,Aug,30,Siang,Hari Kerja
14462,2012-08-30,Fall,2012,8,18,0,Thursday,1,Clear,0.8,0.7121,0.38,0.1343,109,744,853,8,Aug,30,Malam,Hari Kerja
14463,2012-08-30,Fall,2012,8,19,0,Thursday,1,Clear,0.76,0.6818,0.48,0.1343,78,532,610,8,Aug,30,Malam,Hari Kerja
14464,2012-08-30,Fall,2012,8,20,0,Thursday,1,Clear,0.74,0.6818,0.58,0.1642,68,403,471,8,Aug,30,Malam,Hari Kerja
14465,2012-08-30,Fall,2012,8,21,0,Thursday,1,Clear,0.72,0.6818,0.66,0.1343,32,275,307,8,Aug,30,Malam,Hari Kerja
14466,2012-08-30,Fall,2012,8,22,0,Thursday,1,Clear,0.7,0.6515,0.7,0.0,38,253,291,8,Aug,30,Malam,Hari Kerja
14467,2012-08-30,Fall,2012,8,23,0,Thursday,1,Clear,0.7,0.6667,0.74,0.1045,19,133,152,8,Aug,30,Malam,Hari Kerja
14468,2012-08-31,Fall,2012,8,0,0,Friday,1,Clear,0.68,0.6364,0.83,0.1642,13,69,82,8,Aug,31,Dini Hari,Hari Kerja
14469,2012-08-31,Fall,2012,8,1,0,Friday,1,Clear,0.68,0.6364,0.83,0.1642,8,24,32,8,Aug,31,Dini Hari,Hari Kerja
14470,2012-08-31,Fall,2012,8,2,0,Friday,1,Clear,0.66,0.5909,0.89,0.1343,9,11,20,8,Aug,31,Dini Hari,Hari Kerja
14471,2012-08-31,Fall,2012,8,3,0,Friday,1,Clear,0.66,0.5909,0.89,0.1045,3,2,5,8,Aug,31,Dini Hari,Hari Kerja
14472,2012-08-31,Fall,2012,8,4,0,Friday,1,Clear,0.64,0.5758,0.89,0.1343,0,7,7,8,Aug,31,Dini Hari,Hari Kerja
14473,2012-08-31,Fall,2012,8,5,0,Friday,1,Clear,0.64,0.5758,0.89,0.1642,2,27,29,8,Aug,31,Dini Hari,Hari Kerja
14474,2012-08-31,Fall,2012,8,6,0,Friday,1,Mist,0.64,0.5758,0.89,0.1642,7,101,108,8,Aug,31,Pagi,Hari Kerja
14475,2012-08-31,Fall,2012,8,7,0,Friday,1,Mist,0.64,0.5758,0.89,0.0896,21,400,421,8,Aug,31,Pagi,Hari Kerja
14476,2012-08-31,Fall,2012,8,8,0,Friday,1,Mist,0.7,0.6667,0.74,0.0,36,654,690,8,Aug,31,Pagi,Hari Kerja
14477,2012-08-31,Fall,2012,8,9,0,Friday,1,Clear,0.74,0.697,0.7,0.0,61,337,398,8,Aug,31,Pagi,Hari Kerja
14478,2012-08-31,Fall,2012,8,10,0,Friday,1,Clear,0.76,0.7121,0.62,0.0896,59,197,256,8,Aug,31,Pagi,Hari Kerja
14479,2012-08-31,Fall,2012,8,11,0,Friday,1,Clear,0.86,0.7424,0.28,0.2985,88,221,309,8,Aug,31,Pagi,Hari Kerja
14480,2012-08-31,Fall,2012,8,12,0,Friday,1,Clear,0.86,0.7424,0.26,0.2537,120,290,410,8,Aug,31,Siang,Hari Kerja
14481,2012-08-31,Fall,2012,8,13,0,Friday,1,Clear,0.88,0.7576,0.27,0.3284,97,271,368,8,Aug,31,Siang,Hari Kerja
